lon,lat,clase,temperatura_media,rango_diurno,precipitacion_anual,estacionalidad_precip,precip_trimestre_seco,elevacion,ph_suelo
57.510543,-20.420911,1,22.094249725341797,6.280333518981934,1797.0,48.32500076293945,211.0,282.0,5.1
106.60592,20.962228,1,23.594083786010742,6.169666767120361,1739.0,86.41365814208984,78.0,7.0,6.2
81.061067,6.86668,1,21.478166580200195,7.910666465759277,1860.0,57.36178207397461,153.0,1059.0,5.5
55.465515,-20.945067,1,18.323667526245117,5.671666622161865,1679.0,52.215579986572266,204.0,1036.0,5.4
55.507509,-21.35181,1,22.435625076293945,6.366666316986084,1217.0,48.22800827026367,148.0,254.0,5.5
55.465501,-20.945072,1,18.323667526245117,5.671666622161865,1679.0,52.215579986572266,204.0,1036.0,5.4
55.623485,-21.02773,1,19.74479103088379,5.638583183288574,1746.0,47.993412017822266,223.0,673.0,5.3
55.662529,-21.023988,1,19.74479103088379,5.638583183288574,1746.0,47.993412017822266,223.0,673.0,5.5
120.918403,24.543433,1,19.058082580566406,5.871333599090576,2393.0,68.2485580444336,143.0,621.0,5.2
121.470402,25.167592,1,20.425954818725586,5.729217052459717,2945.0,24.2525577545166,606.0,109.0,5.2
121.503586,25.164024,1,20.207000732421875,5.704166889190674,3005.0,26.002685546875,554.0,256.0,4.7
120.093,30.215,1,16.43570899963379,7.885916709899902,1337.0,43.31958770751953,155.0,63.0,5.5
135.347755,35.45992,1,14.0600004196167,8.80960750579834,1800.0,18.792932510375977,388.0,116.0,4.9
120.577288,23.583509,1,22.500667572021484,6.962500095367432,1933.0,93.17902374267578,68.0,106.0,5.3
121.506654,25.170148,1,18.762958526611328,5.278583526611328,3057.0,27.712692260742188,567.0,538.0,4.7
121.50274,23.58519,1,22.283435821533203,5.110772609710693,2155.0,55.2548713684082,230.0,213.0,5.7
130.571078,31.692756,1,15.975000381469727,8.24666690826416,2380.0,58.7723274230957,245.0,209.0,5.1
55.626466,-21.295734,1,17.095375061035156,6.393249988555908,1552.0,50.785369873046875,193.0,1156.0,5.5
133.336837,36.205636,1,13.907614707946777,7.415804386138916,1707.0,22.041345596313477,316.0,77.0,5.5
139.422573,35.947083,1,14.635499954223633,9.328499794006348,1352.0,50.96062088012695,127.0,18.0,5.5
55.62937,-21.296332,1,17.095375061035156,6.393249988555908,1552.0,50.785369873046875,193.0,1156.0,5.5
55.640278,-21.146111,1,16.919416427612305,6.135833740234375,1760.0,46.12233352661133,240.0,1128.0,5.2
138.715448,35.729095,1,12.498000144958496,11.001832962036133,1211.0,52.00320053100586,112.0,468.0,5.5
139.721616,35.707584,1,15.615541458129883,8.039416313171387,1466.0,45.43366622924805,143.0,34.0,5.5
127.423287,35.276775,1,11.7475004196167,9.890666007995605,1396.0,79.50411987304688,104.0,309.0,5.9
80.685499,6.796089,1,17.94362449645996,8.071083068847656,2328.0,30.157873153686523,331.0,1625.0,5.3
133.33692,36.205699,1,13.907614707946777,7.415804386138916,1707.0,22.041345596313477,316.0,77.0,5.5
120.917558,23.873373,1,18.613540649414062,5.935083389282227,2434.0,78.0635986328125,117.0,946.0,5.0
30.335803,0.637462,1,19.57062530517578,11.006250381469727,1429.0,45.95125961303711,191.0,1471.0,5.4
126.8125,35.45074,1,12.026958465576172,9.709583282470703,1292.0,75.61945343017578,113.0,248.0,5.6
126.6492,35.66278,1,12.581944465637207,9.502963066101074,1222.0,73.94650268554688,110.0,115.0,5.6
127.0352,35.36628,1,12.246208190917969,10.088916778564453,1327.0,77.09939575195312,112.0,202.0,5.8
139.518396,35.699516,1,15.024499893188477,8.691166877746582,1490.0,47.70411682128906,143.0,61.0,5.5
135.77382,34.999481,1,15.328916549682617,8.96933364868164,1577.0,46.65379333496094,183.0,70.0,5.5
144.9338,-37.8702,1,14.919979095458984,9.090384483337402,654.0,13.162237167358398,142.0,13.0,5.5
121.510009,25.133625,1,20.207000732421875,5.704166889190674,3005.0,26.002685546875,554.0,256.0,5.2
139.49014,35.339165,1,15.676250457763672,8.553000450134277,1707.0,41.10773849487305,187.0,32.0,5.5
121.597348,24.96695,1,20.223207473754883,5.4375834465026855,3190.0,30.962108612060547,555.0,317.0,4.7
121.2508,24.794322,1,19.032041549682617,5.607083320617676,2599.0,51.7043571472168,246.0,549.0,4.9
139.682801,35.659754,1,15.699874877929688,7.690249919891357,1508.0,43.9100341796875,151.0,27.0,5.5
121.44638,24.940172,1,21.068500518798828,5.993833541870117,2789.0,33.47024917602539,414.0,129.0,4.9
121.107855,24.764441,1,20.788124084472656,6.214916706085205,2116.0,48.23344421386719,201.0,196.0,5.2
139.095139,35.164345,1,15.315229415893555,7.309770107269287,1790.0,39.56507110595703,208.0,142.0,5.2
132.468863,34.400132,1,15.888641357421875,8.567008972167969,1913.0,51.544586181640625,192.0,19.0,5.5
135.852919,34.530302,1,14.12108325958252,8.841166496276855,1618.0,48.64857864379883,159.0,257.0,5.6
55.633344,-21.311608,1,17.095375061035156,6.393249988555908,1552.0,50.785369873046875,193.0,1156.0,5.3
138.437912,34.958962,1,15.974183082580566,8.438562393188477,2117.0,42.52265930175781,229.0,73.0,5.3
140.385556,35.765278,1,14.582666397094727,8.293832778930664,1405.0,39.55091857910156,171.0,35.0,5.5
128.0334,35.17654,1,12.932833671569824,9.928000450134277,1381.0,80.62518310546875,85.0,79.0,5.5
55.627361,-21.299273,1,17.095375061035156,6.393249988555908,1552.0,50.785369873046875,193.0,1156.0,5.4
145.7483,-16.7867,1,24.474306106567383,7.795139312744141,2171.0,93.69963073730469,102.0,54.0,5.5
139.49532,35.59798,1,14.841291427612305,8.569916725158691,1527.0,46.71638488769531,152.0,84.0,5.5
121.052521,24.82249,1,21.571624755859375,6.58008337020874,1939.0,47.11859130859375,192.0,81.0,5.2
121.740837,24.634997,1,21.141416549682617,5.76966667175293,2940.0,40.67331314086914,417.0,248.0,4.9
57.522606,-20.427765,1,22.094249725341797,6.280333518981934,1797.0,48.32500076293945,211.0,282.0,5.1
80.332977,6.80323,1,26.805625915527344,6.753083229064941,4152.0,38.880149841308594,508.0,74.0,5.3
121.50892,25.131711,1,20.207000732421875,5.704166889190674,3005.0,26.002685546875,554.0,256.0,5.3
80.346375,7.251332,1,26.6802921295166,7.949749946594238,2575.0,42.244850158691406,344.0,157.0,5.5
121.516397,25.216086,1,18.762958526611328,5.278583526611328,3057.0,27.712692260742188,567.0,538.0,5.1
121.145886,24.8098,1,20.788124084472656,6.214916706085205,2116.0,48.23344421386719,201.0,196.0,5.2
120.779311,24.42188,1,20.71324920654297,6.315333366394043,2057.0,70.95539093017578,97.0,249.0,5.4
118.858522,31.895367,1,15.661499977111816,8.441332817077637,1061.0,55.10783004760742,111.0,14.0,6.5
121.127486,24.690283,1,20.3680419921875,6.200250148773193,2285.0,55.598121643066406,184.0,311.0,5.0
121.573967,25.106597,1,20.207000732421875,5.704166889190674,3005.0,26.002685546875,554.0,256.0,4.8
55.444294,-4.655173,1,26.01388931274414,5.563756465911865,2358.0,41.766082763671875,338.0,226.0,5.6
-80.186981,32.78138,1,18.220582962036133,11.597167015075684,1284.0,33.075130462646484,226.0,11.0,4.9
101.525864,17.286801,1,22.574874877929688,10.74091625213623,1154.0,80.305419921875,23.0,954.0,5.6
121.576906,25.153193,1,20.207000732421875,5.704166889190674,3005.0,26.002685546875,554.0,256.0,4.7
121.579838,25.156102,1,20.207000732421875,5.704166889190674,3005.0,26.002685546875,554.0,256.0,4.7
80.526178,6.797788,1,18.887916564941406,7.5500006675720215,2983.0,40.153541564941406,345.0,1442.0,5.0
121.508912,25.13167,1,20.207000732421875,5.704166889190674,3005.0,26.002685546875,554.0,256.0,5.3
121.024504,24.654953,1,19.4375,5.938666343688965,2368.0,62.97378921508789,161.0,523.0,5.2
121.822321,24.972971,1,19.43091583251953,5.16683292388916,3268.0,33.139862060546875,579.0,504.0,4.8
121.2981,24.850446,1,20.67304229736328,6.145583152770996,2388.0,40.45592498779297,279.0,194.0,5.0
55.337404,-21.042467,1,16.696624755859375,6.596750259399414,1636.0,52.776615142822266,207.0,1285.0,5.2
55.618282,-21.144111,1,16.919416427612305,6.135833740234375,1760.0,46.12233352661133,240.0,1128.0,5.4
55.451396,-21.231533,1,19.104957580566406,5.984583377838135,1475.0,53.84690856933594,178.0,850.0,5.5
55.626654,-21.027171,1,19.74479103088379,5.638583183288574,1746.0,47.993412017822266,223.0,673.0,5.3
135.409438,35.485875,1,14.0600004196167,8.80960750579834,1800.0,18.792932510375977,388.0,116.0,4.9
121.803196,24.615552,1,21.90279197692871,5.782583713531494,2909.0,35.73944854736328,462.0,122.0,4.8
175.132278,-37.702492,1,13.841583251953125,9.345832824707031,1376.0,16.508352279663086,275.0,68.0,5.7
91.30051,23.920528,1,25.0639591217041,10.267582893371582,2131.0,86.5847396850586,32.0,19.0,5.5
55.633869,-21.15582,1,16.919416427612305,6.135833740234375,1760.0,46.12233352661133,240.0,1128.0,5.3
55.629207,-21.298326,1,17.095375061035156,6.393249988555908,1552.0,50.785369873046875,193.0,1156.0,5.3
55.630403,-21.29527,1,17.095375061035156,6.393249988555908,1552.0,50.785369873046875,193.0,1156.0,5.5
135.376983,35.46545,1,14.0600004196167,8.80960750579834,1800.0,18.792932510375977,388.0,116.0,5.0
55.606451,-21.137143,1,16.919416427612305,6.135833740234375,1760.0,46.12233352661133,240.0,1128.0,5.4
55.458565,-20.91676,1,18.323667526245117,5.671666622161865,1679.0,52.215579986572266,204.0,1036.0,5.4
30.336489,0.591771,1,19.57062530517578,11.006250381469727,1429.0,45.95125961303711,191.0,1471.0,5.5
127.497778,35.216111,1,12.602624893188477,9.785750389099121,1364.0,78.33082580566406,101.0,140.0,5.7
121.818326,25.058393,1,20.35387420654297,5.322249889373779,3361.0,25.187774658203125,676.0,304.0,4.9
120.99,24.12,1,17.71091651916504,5.925166130065918,2502.0,75.50316619873047,128.0,1079.0,4.8
140.183608,35.635728,1,15.111749649047852,8.045666694641113,1380.0,38.94172286987305,172.0,32.0,5.5
55.635952,-21.127832,1,16.919416427612305,6.135833740234375,1760.0,46.12233352661133,240.0,1128.0,5.3
121.817098,25.058067,1,20.35387420654297,5.322249889373779,3361.0,25.187774658203125,676.0,304.0,4.9
121.81539,25.058449,1,20.35387420654297,5.322249889373779,3361.0,25.187774658203125,676.0,304.0,4.9
121.804569,24.612411,1,21.90279197692871,5.782583713531494,2909.0,35.73944854736328,462.0,122.0,4.8
121.817097,25.058069,1,20.35387420654297,5.322249889373779,3361.0,25.187774658203125,676.0,304.0,4.9
153.261604,-28.22512,1,17.1668758392334,8.636083602905273,1876.0,46.3094367980957,202.0,480.0,4.9
126.846109,35.190456,1,13.534292221069336,10.432750701904297,1308.0,75.75316619873047,112.0,45.0,5.5
126.848611,35.891389,1,12.973333358764648,10.594666481018066,1231.0,76.20814514160156,107.0,13.0,5.8
121.138931,24.685312,1,20.3680419921875,6.200250148773193,2285.0,55.598121643066406,184.0,311.0,4.9
121.695463,25.040711,1,20.282791137695312,5.453750133514404,3301.0,25.581539154052734,656.0,307.0,4.8
135.783737,35.030408,1,14.383916854858398,8.640166282653809,1646.0,43.41466522216797,213.0,187.0,5.5
55.623589,-21.028041,1,19.74479103088379,5.638583183288574,1746.0,47.993412017822266,223.0,673.0,5.3
55.629112,-21.296734,1,17.095375061035156,6.393249988555908,1552.0,50.785369873046875,193.0,1156.0,5.5
30.347787,0.617432,1,19.57062530517578,11.006250381469727,1429.0,45.95125961303711,191.0,1471.0,5.5
39.734444,43.6875,1,12.795833587646484,8.0600004196167,1653.0,25.55557632446289,322.0,301.0,5.1
121.084876,24.635105,1,18.348125457763672,5.783750057220459,2522.0,61.892635345458984,183.0,760.0,4.8
121.127319,24.690092,1,20.3680419921875,6.200250148773193,2285.0,55.598121643066406,184.0,311.0,5.0
55.465462,-20.944994,1,18.323667526245117,5.671666622161865,1679.0,52.215579986572266,204.0,1036.0,5.4
55.623549,-21.028028,1,19.74479103088379,5.638583183288574,1746.0,47.993412017822266,223.0,673.0,5.3
57.512362,-20.419189,1,22.094249725341797,6.280333518981934,1797.0,48.32500076293945,211.0,282.0,5.1
55.629448,-21.297153,1,17.095375061035156,6.393249988555908,1552.0,50.785369873046875,193.0,1156.0,5.5
121.501136,24.902314,1,19.543790817260742,5.388583183288574,3065.0,39.15346145629883,453.0,441.0,4.9
-54.264937,-27.269396,1,19.973459243774414,11.995583534240723,1768.0,11.037678718566895,390.0,283.0,5.2
100.575682,21.969787,1,19.317041397094727,11.783916473388672,1559.0,83.9783706665039,56.0,1371.0,5.2
121.148246,24.705961,1,20.3680419921875,6.200250148773193,2285.0,55.598121643066406,184.0,311.0,5.3
121.204702,24.708905,1,19.043874740600586,5.865583419799805,2533.0,57.38471221923828,203.0,578.0,5.3
121.099362,24.709696,1,20.3680419921875,6.200250148773193,2285.0,55.598121643066406,184.0,311.0,5.5
120.996255,24.768397,1,21.646957397460938,6.473583221435547,1848.0,47.927040100097656,180.0,44.0,5.5
32.974818,-18.292639,1,18.331125259399414,11.083250045776367,1142.0,97.7216567993164,41.0,1094.0,5.6
55.627059,-21.026591,1,19.74479103088379,5.638583183288574,1746.0,47.993412017822266,223.0,673.0,5.2
41.007249,41.062249,1,10.987916946411133,8.602999687194824,1175.0,22.595125198364258,227.0,872.0,5.4
88.591911,27.17431,1,20.61137580871582,8.468083381652832,3573.0,103.88597869873047,49.0,1033.0,5.1
40.511599,41.021754,1,13.741071701049805,7.293253421783447,1787.0,35.14292526245117,277.0,137.0,5.5
30.35301,0.600888,1,19.57062530517578,11.006250381469727,1429.0,45.95125961303711,191.0,1471.0,5.4
121.312088,23.433173,1,19.906124114990234,5.531083106994629,2185.0,59.83652114868164,201.0,743.0,5.6
121.356887,23.472757,1,22.65166664123535,5.892499923706055,2172.0,62.91279602050781,189.0,176.0,5.7
121.662422,24.96665,1,20.223207473754883,5.4375834465026855,3190.0,30.962108612060547,555.0,317.0,4.6
121.423728,25.135447,1,20.966041564941406,5.832250118255615,2825.0,25.096942901611328,528.0,78.0,4.8
30.359722,0.609722,1,19.57062530517578,11.006250381469727,1429.0,45.95125961303711,191.0,1471.0,5.4
128.439722,35.138333,1,12.995115280151367,9.485249519348145,1461.0,76.26033782958984,94.0,141.0,5.7
130.211497,33.377508,1,13.672791481018066,6.786916732788086,2100.0,60.03594970703125,225.0,407.0,5.3
-42.875527,-20.767752,1,19.326541900634766,12.064249992370605,1289.0,77.4493637084961,66.0,746.0,5.1
139.415211,35.598749,1,14.593375205993652,8.960416793823242,1518.0,47.825599670410156,150.0,126.0,5.4
140.00435,35.940933,1,14.410749435424805,8.548333168029785,1315.0,44.83245849609375,133.0,14.0,5.6
121.148981,24.707036,1,20.3680419921875,6.200250148773193,2285.0,55.598121643066406,184.0,311.0,5.3
136.415047,36.161555,1,11.563833236694336,7.53849983215332,2250.0,20.38067054748535,456.0,443.0,5.0
121.678933,25.086495,1,21.28715705871582,5.498883247375488,3378.0,20.319324493408203,747.0,96.0,5.2
121.126522,24.689244,1,20.3680419921875,6.200250148773193,2285.0,55.598121643066406,184.0,311.0,5.0
121.126264,24.689128,1,20.3680419921875,6.200250148773193,2285.0,55.598121643066406,184.0,311.0,5.0
83.818161,28.41881,1,6.7382917404174805,10.102749824523926,924.0,76.4437255859375,83.0,3664.0,6.0
120.90905,23.88115,1,19.707250595092773,5.943166732788086,2506.0,83.1556396484375,107.0,744.0,5.0
55.62913,-21.297595,1,17.095375061035156,6.393249988555908,1552.0,50.785369873046875,193.0,1156.0,5.3
120.595691,23.59182,1,21.089332580566406,6.259500026702881,2447.0,91.79638671875,81.0,425.0,5.2
139.666352,35.729738,1,15.368416786193848,8.637833595275879,1488.0,46.975738525390625,142.0,47.0,5.5
128.41187,34.820289,1,13.7042818069458,8.683565139770508,1549.0,71.57146453857422,109.0,84.0,5.3
127.143511,35.797337,1,12.825249671936035,10.404500007629395,1282.0,79.43231964111328,105.0,86.0,5.5
139.666609,35.729733,1,15.368416786193848,8.637833595275879,1488.0,46.975738525390625,142.0,47.0,5.5
121.536736,24.492356,1,14.4107084274292,5.413083553314209,2805.0,38.73553466796875,359.0,1626.0,4.7
80.427088,6.989829,1,24.643917083740234,7.440667152404785,4223.0,43.378753662109375,453.0,441.0,5.2
55.629307,-21.297722,1,17.095375061035156,6.393249988555908,1552.0,50.785369873046875,193.0,1156.0,5.5
117.256792,29.261807,1,17.181875228881836,8.262749671936035,1673.0,58.17887496948242,169.0,118.0,5.2
135.553597,34.986581,1,13.310916900634766,8.504666328430176,1559.0,44.51852035522461,187.0,346.0,5.2
55.465431,-20.945139,1,18.323667526245117,5.671666622161865,1679.0,52.215579986572266,204.0,1036.0,5.4
120.596971,23.54409,1,19.789417266845703,5.974332809448242,2526.0,91.66825866699219,76.0,748.0,5.0
120.670438,23.037537,1,19.078332901000977,5.792666912078857,2881.0,96.15431213378906,77.0,941.0,5.1
139.381616,35.619631,1,14.593375205993652,8.960416793823242,1518.0,47.825599670410156,150.0,126.0,5.5
120.882036,23.919172,1,20.23204231262207,6.198749542236328,2461.0,82.95626831054688,105.0,597.0,5.0
126.576259,35.495764,1,12.921957969665527,9.645416259765625,1208.0,72.82594299316406,110.0,83.0,5.7
127.640939,35.264198,1,9.26491641998291,9.431833267211914,1546.0,80.39693450927734,107.0,805.0,5.8
120.617176,23.608697,1,21.089332580566406,6.259500026702881,2447.0,91.79638671875,81.0,425.0,5.2
121.806687,24.611538,1,21.90279197692871,5.782583713531494,2909.0,35.73944854736328,462.0,122.0,4.8
121.050575,24.677753,1,20.99683380126953,6.259166717529297,2037.0,53.18337631225586,171.0,159.0,5.2
107.380981,-7.15066,1,15.749166488647461,7.436666965484619,3323.0,49.68893051147461,312.0,1661.0,5.3
121.152026,24.893619,1,20.678667068481445,6.280166149139404,2066.0,42.37063980102539,226.0,204.0,5.3
80.689606,7.195807,1,23.108125686645508,8.280082702636719,2360.0,41.120819091796875,374.0,792.0,5.3
80.455971,6.41186,1,24.288249969482422,6.165666580200195,3885.0,33.36894607543945,605.0,467.0,5.2
139.065588,35.307437,1,12.603791236877441,8.826083183288574,1705.0,47.932674407958984,168.0,643.0,5.2
127.1715,35.81406,1,11.883500099182129,10.247833251953125,1300.0,80.11687469482422,104.0,220.0,5.9
127.0336,35.36988,1,12.246208190917969,10.088916778564453,1327.0,77.09939575195312,112.0,202.0,5.8
121.298837,24.632217,1,15.722416877746582,5.636332988739014,2486.0,53.73235321044922,228.0,1285.0,4.9
55.41464,-4.64703,1,26.323089599609375,5.352430820465088,2317.0,41.6448974609375,334.0,171.0,5.5
55.629004,-21.296619,1,17.095375061035156,6.393249988555908,1552.0,50.785369873046875,193.0,1156.0,5.5
91.605823,24.294317,1,24.662500381469727,10.59533405303955,2375.0,82.7090835571289,43.0,37.0,5.4
80.623718,7.238627,1,23.394624710083008,8.239250183105469,2591.0,33.06501770019531,458.0,718.0,5.1
105.203662,23.039766,1,20.19037437438965,7.940583229064941,1667.0,90.81330108642578,64.0,736.0,5.8
35.086601,-16.082387,1,19.5922908782959,10.39175033569336,1250.0,85.72895050048828,64.0,975.0,5.3
126.934722,34.668889,1,12.693249702453613,9.740166664123535,1437.0,72.41535186767578,112.0,227.0,5.8
55.580966,-20.963365,1,20.11162567138672,6.032750129699707,1634.0,53.67045593261719,195.0,708.0,5.3
121.812523,24.993741,1,19.43091583251953,5.16683292388916,3268.0,33.139862060546875,579.0,504.0,4.9
99.170013,20.025974,1,22.289875030517578,10.998749732971191,1334.0,83.53687286376953,37.0,945.0,5.7
99.171074,20.026691,1,22.289875030517578,10.998749732971191,1334.0,83.53687286376953,37.0,945.0,5.6
81.063131,6.871512,1,21.478166580200195,7.910666465759277,1860.0,57.36178207397461,153.0,1059.0,5.4
120.623765,23.581781,1,19.789417266845703,5.974332809448242,2526.0,91.66825866699219,76.0,748.0,5.1
55.629034,-21.296709,1,17.095375061035156,6.393249988555908,1552.0,50.785369873046875,193.0,1156.0,5.5
55.309518,-20.960229,1,23.928241729736328,6.804629802703857,1519.0,61.132362365722656,166.0,70.0,5.5
80.792091,6.972248,1,16.08074951171875,8.20383358001709,1936.0,29.025165557861328,320.0,1933.0,5.5
55.62915,-21.296075,1,17.095375061035156,6.393249988555908,1552.0,50.785369873046875,193.0,1156.0,5.5
81.045217,6.861747,1,21.478166580200195,7.910666465759277,1860.0,57.36178207397461,153.0,1059.0,5.3
80.698387,7.055527,1,18.547666549682617,8.148833274841309,2289.0,27.787918090820312,423.0,1515.0,5.3
30.095699,-0.375,1,20.252416610717773,10.692167282104492,1280.0,40.01230239868164,187.0,1460.0,5.4
139.331375,35.611033,1,14.064374923706055,9.095083236694336,1493.0,49.52802658081055,142.0,200.0,5.5
121.804767,24.612527,1,21.90279197692871,5.782583713531494,2909.0,35.73944854736328,462.0,122.0,4.8
120.605739,23.54023,1,19.789417266845703,5.974332809448242,2526.0,91.66825866699219,76.0,748.0,5.0
40.242709,40.80609,1,11.570291519165039,8.421416282653809,945.0,22.26527976989746,195.0,764.0,5.6
138.4089,36.9115,1,11.19225025177002,9.184999465942383,1564.0,22.149932861328125,274.0,388.0,5.2
55.623603,-21.137022,1,16.919416427612305,6.135833740234375,1760.0,46.12233352661133,240.0,1128.0,5.2
55.557283,-20.968254,1,20.11162567138672,6.032750129699707,1634.0,53.67045593261719,195.0,708.0,5.6
55.410665,-21.211408,1,18.448041915893555,6.105416774749756,1570.0,50.45746994018555,210.0,988.0,5.5
40.328737,40.986173,1,13.809772491455078,7.181364059448242,1475.0,33.0544548034668,249.0,126.0,5.5
121.421645,25.045554,1,21.836374282836914,6.466415882110596,2645.0,28.5,430.0,17.0,5.2
37.388192,-0.429743,1,18.29308319091797,11.365666389465332,1562.0,86.09553527832031,156.0,1590.0,5.2
126.845621,35.190596,1,13.534292221069336,10.432750701904297,1308.0,75.75316619873047,112.0,45.0,5.5
132.753611,33.885556,1,15.35151481628418,8.003704071044922,1655.0,49.271034240722656,176.0,169.0,5.5
103.08867,18.879953,1,19.515499114990234,10.07349967956543,1451.0,96.12890625,21.0,1408.0,6.0
138.467966,35.288983,1,12.969083786010742,8.996000289916992,1638.0,45.95022201538086,165.0,427.0,5.4
55.46033,-4.65956,1,26.01388931274414,5.563756465911865,2358.0,41.766082763671875,338.0,226.0,5.5
41.497711,41.403349,1,12.694574356079102,8.14696216583252,1703.0,28.770092010498047,283.0,470.0,5.3
139.453817,36.335591,1,13.588916778564453,9.042999267578125,1282.0,47.78582000732422,141.0,146.0,5.5
55.631669,-21.308625,1,17.095375061035156,6.393249988555908,1552.0,50.785369873046875,193.0,1156.0,5.5
88.170982,26.886673,1,21.284957885742188,8.653083801269531,3096.0,114.100341796875,33.0,979.0,5.3
129.297721,35.545676,1,13.760457992553711,9.422416687011719,1247.0,67.5542221069336,102.0,51.0,5.7
129.287778,35.5475,1,13.760457992553711,9.422416687011719,1247.0,67.5542221069336,102.0,51.0,5.7
129.298611,35.545833,1,13.760457992553711,9.422416687011719,1247.0,67.5542221069336,102.0,51.0,5.7
81.047255,6.910656,1,21.478166580200195,7.910666465759277,1860.0,57.36178207397461,153.0,1059.0,5.3
121.53157,24.850725,1,19.543790817260742,5.388583183288574,3065.0,39.15346145629883,453.0,441.0,4.9
55.629796,-21.2969,1,17.095375061035156,6.393249988555908,1552.0,50.785369873046875,193.0,1156.0,5.5
41.188541,41.199617,1,12.407666206359863,8.365333557128906,1554.0,28.382598876953125,259.0,532.0,5.1
39.296389,41.047778,1,13.70025634765625,6.713845729827881,980.0,24.95857810974121,199.0,219.0,5.5
55.626917,-21.026713,1,19.74479103088379,5.638583183288574,1746.0,47.993412017822266,223.0,673.0,5.2
39.2925,41.050278,1,13.70025634765625,6.713845729827881,980.0,24.95857810974121,199.0,219.0,5.5
121.599907,25.169563,1,20.146408081054688,5.309290885925293,3226.0,21.810651779174805,709.0,247.0,5.0
121.685076,25.040178,1,20.282791137695312,5.453750133514404,3301.0,25.581539154052734,656.0,307.0,4.7
121.833008,24.896295,1,19.967857360839844,5.214455604553223,3207.0,33.58320617675781,556.0,421.0,4.9
121.509357,25.250496,1,20.46147918701172,5.260714530944824,3079.0,22.545236587524414,689.0,109.0,5.5
121.599663,25.169392,1,20.146408081054688,5.309290885925293,3226.0,21.810651779174805,709.0,247.0,5.0
127.105944,35.765128,1,12.825249671936035,10.404500007629395,1282.0,79.43231964111328,105.0,86.0,5.5
139.298318,35.446168,1,14.36620807647705,8.673417091369629,1605.0,45.44521713256836,163.0,210.0,5.4
139.587928,35.568409,1,15.652999877929688,8.146332740783691,1561.0,43.37531661987305,159.0,20.0,5.5
121.804653,24.612552,1,21.90279197692871,5.782583713531494,2909.0,35.73944854736328,462.0,122.0,4.8
113.737226,25.172195,1,18.802583694458008,8.056833267211914,1497.0,61.09502029418945,125.0,274.0,6.1
113.737188,25.172202,1,18.802583694458008,8.056833267211914,1497.0,61.09502029418945,125.0,274.0,6.1
99.323308,18.947728,1,23.078750610351562,11.078332901000977,1125.0,83.82984924316406,21.0,864.0,5.6
135.462144,34.83655,1,14.083374977111816,8.803916931152344,1475.0,46.36396789550781,165.0,280.0,5.5
40.476145,40.916686,1,13.086041450500488,7.916083335876465,1490.0,31.32438087463379,253.0,339.0,5.5
120.621483,23.587328,1,21.089332580566406,6.259500026702881,2447.0,91.79638671875,81.0,425.0,5.0
135.783832,35.030617,1,14.383916854858398,8.640166282653809,1646.0,43.41466522216797,213.0,187.0,5.5
127.02456,35.729326,1,11.89745807647705,10.030082702636719,1299.0,78.67510223388672,106.0,235.0,5.6
126.846047,35.190376,1,13.534292221069336,10.432750701904297,1308.0,75.75316619873047,112.0,45.0,5.5
127.105937,35.765149,1,12.825249671936035,10.404500007629395,1282.0,79.43231964111328,105.0,86.0,5.5
127.642369,35.214089,1,11.58620834350586,9.542583465576172,1414.0,80.30732727050781,94.0,328.0,5.8
126.99805,35.209476,1,13.031749725341797,10.142000198364258,1321.0,76.39960479736328,110.0,104.0,5.7
99.333414,19.066978,1,21.475873947143555,10.92074966430664,1132.0,83.2679214477539,22.0,1187.0,5.6
121.590661,24.666445,1,20.150959014892578,5.723750114440918,2928.0,45.8974609375,371.0,434.0,5.3
114.198172,22.400325,1,21.868013381958008,5.74882173538208,2133.0,78.21121215820312,92.0,189.0,5.5
80.408158,6.736167,1,26.80670738220215,6.758083343505859,4072.0,37.587921142578125,519.0,78.0,5.2
55.73999,-4.332375,1,26.78510093688965,5.232828140258789,2285.0,43.08650207519531,315.0,86.0,5.7
139.535186,35.502376,1,15.38670825958252,8.31641674041748,1575.0,44.11526870727539,160.0,42.0,5.4
47.241222,-20.521453,1,16.620458602905273,11.176250457763672,1437.0,87.08092498779297,72.0,1472.0,5.4
48.435347,-19.013093,1,18.65250015258789,10.095999717712402,1900.0,68.43873596191406,191.0,1058.0,4.8
-58.478493,-34.596465,1,17.39787483215332,9.908583641052246,1099.0,22.798669815063477,192.0,21.0,5.5
139.937423,35.801216,1,15.076416015625,8.397000312805176,1346.0,44.715755462646484,134.0,25.0,5.7
139.266083,35.394508,1,15.41029167175293,8.773083686828613,1665.0,42.04437255859375,182.0,67.0,5.5
-80.189885,32.786401,1,18.220582962036133,11.597167015075684,1284.0,33.075130462646484,226.0,11.0,4.9
135.405112,35.474348,1,14.0600004196167,8.80960750579834,1800.0,18.792932510375977,388.0,116.0,5.3
139.673905,35.7218,1,15.615541458129883,8.039416313171387,1466.0,45.43366622924805,143.0,34.0,5.5
120.635679,23.752346,1,22.478708267211914,6.995250225067139,2073.0,92.06053161621094,75.0,136.0,5.4
-50.406944,-24.552222,1,18.24745750427246,12.580083847045898,1379.0,26.71286964416504,236.0,797.0,5.5
121.149724,24.750606,1,20.788124084472656,6.214916706085205,2116.0,48.23344421386719,201.0,196.0,5.0
