lon,lat,temperatura_media,rango_diurno,precipitacion_anual,estacionalidad_precip,precip_trimestre_seco,elevacion,ph_suelo,prob_idoneidad
-82.85000000000018,8.500000000000007,26.294082641601562,9.18850040435791,3480.0,59.03437805175781,218.0,23.0,5.7,0.13729808771864557
-82.80000000000018,8.500000000000007,26.247499465942383,9.145833969116211,3296.0,60.02012634277344,183.0,40.0,5.4,0.12603286284630252
-82.75000000000018,8.500000000000007,26.247499465942383,9.145833969116211,3296.0,60.02012634277344,183.0,40.0,5.2,0.11026619298892361
-82.70000000000019,8.500000000000007,25.9913330078125,9.084333419799805,3144.0,64.37125396728516,188.0,97.0,5.5,0.2475508488394039
-82.65000000000019,8.500000000000007,26.0314998626709,9.037833213806152,3017.0,68.17363739013672,184.0,107.0,5.5,0.28966490897914854
-82.6000000000002,8.500000000000007,26.0314998626709,9.037833213806152,3017.0,68.17363739013672,184.0,107.0,5.4,0.2783085877565852
-82.5500000000002,8.500000000000007,26.182708740234375,8.913917541503906,2965.0,68.84288787841797,156.0,94.0,5.5,0.19903522922317754
-83.70000000000013,8.550000000000008,26.22541618347168,10.137499809265137,3647.0,65.36612701416016,190.0,28.0,5.5,0.16818476875096033
-83.65000000000013,8.550000000000008,26.21879768371582,10.102131843566895,3306.0,61.34408950805664,178.0,35.0,5.5,0.11403593847389883
-83.60000000000014,8.550000000000008,26.21879768371582,10.102131843566895,3306.0,61.34408950805664,178.0,35.0,5.3,0.1024218732650192
-83.55000000000014,8.550000000000008,25.67791748046875,10.100333213806152,2951.0,56.50710678100586,190.0,147.0,5.3,0.1176405331506689
-83.50000000000014,8.550000000000008,25.67791748046875,10.100333213806152,2951.0,56.50710678100586,190.0,147.0,5.1,0.09654080086455423
-83.45000000000014,8.550000000000008,24.741125106811523,10.164416313171387,3170.0,51.99995040893555,272.0,339.0,5.3,0.24385081840624206
-83.40000000000015,8.550000000000008,26.158777236938477,9.923227310180664,3114.0,57.18645477294922,214.0,76.0,5.4,0.0946388693499523
-83.35000000000015,8.550000000000008,26.158777236938477,9.923227310180664,3114.0,57.18645477294922,214.0,76.0,5.6,0.09482093159764267
-83.30000000000015,8.550000000000008,26.48876190185547,9.811363220214844,3297.0,62.300758361816406,188.0,24.0,5.5,0.09628520475575761
-83.25000000000016,8.550000000000008,26.48876190185547,9.811363220214844,3297.0,62.300758361816406,188.0,24.0,5.5,0.09628520475575761
-83.15000000000016,8.550000000000008,26.466495513916016,9.517694473266602,3087.0,58.581947326660156,200.0,41.0,5.5,0.09884528769842904
-83.10000000000016,8.550000000000008,26.466495513916016,9.517694473266602,3087.0,58.581947326660156,200.0,41.0,5.5,0.09884528769842904
-83.05000000000017,8.550000000000008,26.517791748046875,9.489583015441895,3465.0,62.80779266357422,187.0,27.0,5.6,0.13377548104157014
-83.00000000000017,8.550000000000008,26.517791748046875,9.489583015441895,3465.0,62.80779266357422,187.0,27.0,6.0,0.1911025387523609
